key,0,1,2,3,4,5,6,7,8,9,10,11
324,2,1,2,0,0,"/crosshotbardisplay","/chotbardisplay","/一直顯示十字快速鍵 指令
/crosshotbardisplay、/chotbardisplay
對角色設置中的“一直顯示十字快速鍵”項進行設置。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　開啟一直顯示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　關閉一直顯示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在顯示和關閉之間切換。","/一直顯示十字快速鍵","",36,0
325,6,3,2,16,7,"/pvphotbar","","/PvP快速鍵 指令
/pvphotbar
對用於PvP的快速鍵進行操作及設置。只能在PvP區域內使用。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>設置(set)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>或<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>技能(action) PvP技能名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定的PvP技能設置到編號1快速鍵的編號2位置上。編號1可以用“目前(current)”來表示目前的快速鍵1。省略編號2會默認為設置到編號最小的空位上。兩個編號都省略則會默認設置到編號最小快速鍵的編號最小空位上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>共通技能(general) 共通技能名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定共通技能設置到編號1快速鍵的編號2位置上。設置規則與“設置(set)”相同。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>道具(item) 道具名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定道具設置到編號1快速鍵的編號2位置上。設置規則與“設置(set)”相同。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>情感動作(emote) 情感動作名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定情感動作設置到編號1快速鍵的編號2位置上。設置規則與“設置(set)”相同。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>搭檔(buddy) 搭檔技能名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定搭檔技能設置到編號1快速鍵的編號2位置上。設置規則與“設置(set)”相同。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>召喚獸(pet) 召喚獸技能名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定召喚獸技能設置到編號1快速鍵的編號2位置上。設置規則與“設置(set)”相同。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>寵物(minion) 寵物名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定寵物設置到編號1快速鍵的編號2位置上。設置規則與“設置(set)”相同。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>坐騎(mount) 坐騎名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定坐騎設置到編號1快速鍵的編號2位置上。設置規則與“設置(set)”相同。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>標記(marking) 標記名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定標記設置到編號1快速鍵的編號2位置上。設置規則與“設置(set)”相同。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>場景標記(waymark) 場景標記名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定場景標記設置到編號1快速鍵的編號2位置上。設置規則與“設置(set)”相同。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>更換(change) 編號<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定編號的快速鍵切換到默認快速鍵1的位置。編號用“下一個(next)”或“上一個(prev)”可以將目前快速鍵1位置所表示的技能切換到上一組或者下一組快速鍵。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>複製(copy) 特職名1 編號1 特職名2 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將特職名1的編號1快速鍵的內容複製到特職名2的編號2快速鍵上。特職名設置為“目前(current)”時會指定目前的特職。特職名設置為“共通(share)”時會指定共通快速鍵。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>顯示(display) 編號 開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　開啟顯示指定編號的快速鍵。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>顯示(display) 編號 關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　關閉顯示指定編號的快速鍵。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>顯示(display) 編號<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在開啟和關閉之間切換。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>共通(share) 編號 開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定編號的快速鍵設置成全職業共通。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>共通(share) 編號 關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定編號的快速鍵從全職業共通改為目前專用。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>共通(share) 編號<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　設置指定編號的快速鍵在目前專用和全職業共通之間切換。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>清除(remove) 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　解除編號1快速鍵編號2位置上的技能或用戶巨集指令。編號2設置為“全部(all)”的時候會將該快速鍵上的所有指令都解除。

>>示例
/PvP快速鍵 技能 淨化 1 1
將“淨化”放入快速鍵1的位置1中。
/PvP快速鍵 更換 2
將快速鍵2的內容切換到默認快速鍵1的位置。","/PvP快速鍵","/PvP快速鍵",36,0
326,6,3,2,16,7,"/pvpcrosshotbar","/pvpchotbar","/PvP十字快速鍵 指令
/pvpcrosshotbar、/pvpchotbar
對用於PvP的十字快速鍵進行操作及設置。只能在PvP區域內使用。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>設置(set)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>或<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>技能(action) PvP技能名 編號 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定的PvP技能設置到指定編號十字快速鍵的指定位置上。編號可以用“目前(current)”來表示目前的十字快速鍵。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>共通技能(general) 共通技能名 編號 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定共通技能設置到指定編號十字快速鍵的指定位置上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>道具(item) 道具名 編號 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定道具設置到指定編號十字快速鍵的指定位置上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>情感動作(emote) 情感動作名 編號 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定情感動作設置到指定編號十字快速鍵的指定位置上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>搭檔(buddy) 搭檔技能名 編號 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定搭檔技能設置到指定編號十字快速鍵的指定位置上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>召喚獸(pet) 召喚獸技能名 編號 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定召喚獸技能設置到指定編號十字快速鍵的指定位置上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>寵物(minion) 寵物名 編號 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定寵物設置到指定編號十字快速鍵的指定位置上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>坐騎(mount) 坐騎名 編號 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定坐騎設置到指定編號十字快速鍵的指定位置上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>標記(marking) 標記名 編號 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定標記設置到指定編號十字快速鍵的指定位置上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>場景標記(waymark) 場景標記名 編號 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定場景標記設置到指定編號十字快速鍵的指定位置上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>更換(change) 編號<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　切換到指定編號的十字快速鍵。編號用“下一個(next)”或“上一個(prev)”可以將目前十字快速鍵位置所表示的技能切換到上一組或者下一組快速鍵。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>複製(copy) 特職名1 編號1 特職名2 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將特職名1的編號1十字快速鍵的內容複製到特職名2的編號2十字快速鍵上。特職名設置為“目前(current)”時會指定目前的特職。特職名設置為“共通(share)”時會指定共通快速鍵。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>共通(share) 編號 開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定編號的十字快速鍵設置成全職業共通。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>共通(share) 編號 關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定編號的十字快速鍵從全職業共通改為目前職業專用。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>共通(share) 編號<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　設置指定編號的十字快速鍵在目前職業專用和全職業共通之間切換。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>清除(remove) 編號 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　解除指定編號十字快速鍵指定位置上的技能或用戶巨集指令。指定位置設置為“全部(all)”的時候會將該十字快速鍵上的所有指令都解除。
>>指定位置
<Gui(14)/>＋<Gui(3)/> … LDL(LD1)　<Gui(15)/>＋<Gui(3)/> … RDL(RD1)
<Gui(14)/>＋<Gui(1)/> … LDU(LD2)　<Gui(15)/>＋<Gui(1)/> … RDU(RD2)
<Gui(14)/>＋<Gui(4)/> … LDR(LD3)　<Gui(15)/>＋<Gui(4)/> … RDR(RD3)
<Gui(14)/>＋<Gui(2)/> … LDD(LD4)　<Gui(15)/>＋<Gui(2)/> … RDD(RD4)
<Gui(14)/>＋<Gui(10)/> … LAL(LA1)　<Gui(15)/>＋<Gui(10)/> … RAL(RA1)
<Gui(14)/>＋<Gui(11)/> … LAU(LA2)　<Gui(15)/>＋<Gui(11)/> … RAU(RA2)
<Gui(14)/>＋<Gui(8)/> … LAR(LA3)　<Gui(15)/>＋<Gui(8)/> … RAR(RA3)
<Gui(14)/>＋<Gui(9)/> … LAD(LA4)　<Gui(15)/>＋<Gui(9)/> … RAD(RA4)","/PvP十字快速鍵","/PvP十字快速鍵",36,0
327,2,1,2,0,0,"/emotelog","","/情感動作文字提示 指令
/emotelog
設定在發動情感動作時是否於消息欄顯示文字提示。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　開啟文字提示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　關閉文字提示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在開啟與關閉之間切換。","/情感動作文字提示","",36,0
328,2,0,0,0,0,"/jobhudmode","","/職業量譜模式 指令
/jobhudmode
將目前職業的職業量譜顯示模式改為“普通”或“簡潔”。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>1<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　切換目前職業第1個職業量譜的顯示模式。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　切換目前職業第2個職業量譜的顯示模式。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將目前職業的所有職業量譜統一成同一模式，或統一進行切換。
>>示例
/職業量譜模式 1
　切換目前職業第1個職業量譜的顯示模式。","/職業量譜模式","",36,0
329,2,0,0,0,0,"/mastervolume","","/整體音量 指令
/mastervolume
改變整體音量。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>數值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將音量設為指定的數值。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在靜音與靜音解除之間切換。
>>示例
/整體音量 50
　將音量設為50。","/整體音量","",229,0
330,2,0,0,0,0,"/bgm","","/背景音樂 指令
/bgm
改變背景音樂的音量。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>數值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將音量設為指定的數值。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在靜音與靜音解除之間切換。
>>示例
/背景音樂 50
　將音量設為50。","/背景音樂","",229,0
331,2,0,0,0,0,"/soundeffects","","/音效 指令
/soundeffects
改變音效的音量。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>數值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將音量設為指定的數值。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在靜音與靜音解除之間切換。
>>示例
/音效 50
　將音量設為50。","/音效","",229,0
332,2,0,0,0,0,"/voice","","/語音 指令
/voice
改變語音的音量。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>數值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將音量設為指定的數值。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在靜音與靜音解除之間切換。
>>示例
/語音 50
　將音量設為50。","/語音","",229,0
333,2,0,0,0,0,"/systemsounds","","/系統音 指令
/systemsounds
改變系統音的音量。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>數值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將音量設為指定的數值。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在靜音與靜音解除之間切換。
>>示例
/系統音 50
　將音量設為50。","/系統音","",229,0
334,2,0,0,0,0,"/ambientsounds","","/環境音 指令
/ambientsounds
改變環境音的音量。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>數值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將音量設為指定的數值。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在靜音與靜音解除之間切換。
>>示例
/環境音 50
　將音量設為50。","/環境音","",229,0
335,2,0,0,0,0,"/soundeffectsself","","/自身音效 指令
/soundeffectsself
改變自身音效的音量。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>數值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將音量設為指定的數值。
>>示例
/自身音效 50
　將音量設為50。","/自身音效","",229,0
336,2,0,0,0,0,"/soundeffectsparty","","/小隊成員音效 指令
/soundeffectsparty
改變小隊成員音效的音量。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>數值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將音量設為指定的數值。
>>示例
/小隊成員音效 50
　將音量設為50。","/小隊成員音效","",229,0
337,2,0,0,0,0,"/soundeffectsother","","/他人音效 指令
/soundeffectsother
改變他人音效的音量。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>數值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將音量設為指定的數值。
>>示例
/他人音效 50
　將音量設為50。","/他人音效","",229,0
338,2,0,0,0,0,"/systemsoundsspeaker","","/喇叭系統音 指令
/systemsoundsspeaker
改變無線手把喇叭系統音的音量。
※PlayStation®4/PlayStation®5/Windows®版專用。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>數值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將音量設為指定的數值。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在靜音與靜音解除之間切換。
>>示例
/喇叭系統音 50
　將音量設為50。","/喇叭系統音","",229,0
339,2,0,0,0,0,"/tiltcamera","","/第三人稱視角俯視角度 指令
/tiltcamera
改變角色設置中第三人稱視角俯視角度的數值。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>數值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將第三人稱視角俯視角度設為指定的數值。
>>示例
/第三人稱視角俯視角度 50
　將第三人稱視角俯視角度設為50。","/第三人稱視角俯視角度","",36,0
340,2,1,2,0,0,"/mountbgm","","/坐騎音樂 指令
/mountbgm
設置系統設置中的“騎乘狀態下播放音樂”。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
播放坐騎自帶的背景音樂。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
不播放坐騎自帶的背景音樂。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
在開啟與關閉之間切換。","/坐騎音樂","",100,0
341,2,0,0,0,0,"/performsounds","","/演奏音量 指令
/performsounds
設置樂器演奏的音量。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>數值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
將音量設為指定數值。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
在靜音與靜音解除之間切換。","/演奏音量","",229,0
401,1,0,0,0,0,"/emote","/em","/感情表現 發言內容
/emote、/em
在本人名字後面連接發言內容作為感情表現，並發送給說話範圍內的玩家。","/感情表現","",292,0
402,2,1,2,0,0,"/surprised","","/驚訝 指令
/surprised
做出驚訝的動作。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/驚訝","",293,0
403,2,1,2,0,0,"/angry","","/不滿 指令
/angry
做出不滿的動作。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/不滿","",293,0
404,2,1,2,0,0,"/furious","","/憤怒 指令
/furious
做出憤怒的動作。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/憤怒","",293,0
405,2,1,2,0,0,"/blush","","/害羞 指令
/blush
做出害羞的動作。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/害羞","",293,0
406,2,1,2,0,0,"/bow","","/行禮 指令
/bow
做出行禮的動作。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/行禮","",293,0
407,2,1,2,0,0,"/cheer","","/加油 指令
/cheer
做出加油的動作。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/加油","",293,0
408,2,1,2,0,0,"/clap","","/拍手 指令
/clap
做出拍手的動作。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/拍手","",293,0
409,2,1,2,0,0,"/beckon","","/招手 指令
/beckon
做出招手的動作。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/招手","",293,0
410,2,1,2,0,0,"/comfort","","/安慰 指令
/comfort
做出安慰的動作。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/安慰","",293,0
411,2,1,2,0,0,"/cry","","/哭泣 指令
/cry
做出哭泣的動作。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/哭泣","",293,0
412,2,1,2,0,0,"/dance","","/跳舞 指令
/dance
做出跳舞的動作。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/跳舞","",293,0
413,2,1,2,0,0,"/doubt","","/質疑 指令
/doubt
做出質疑的動作。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/質疑","",293,0
414,2,1,2,0,0,"/doze","","/打盹 指令
/doze
做出打盹的動作。在靠近睡床的時候會躺在床上。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/打盹","",293,0
415,2,1,2,0,0,"/fume","","/後悔 指令
/fume
做出後悔的動作。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/後悔","",293,0
416,2,1,2,0,0,"/goodbye","","/道別 指令
/goodbye
做出道別的動作。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/道別","",293,0
417,2,1,2,0,0,"/wave","","/揮手 指令
/wave
做出揮手的動作。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/揮手","",293,0
418,2,1,2,0,0,"/huh","","/莫名 指令
/huh
做出莫名的動作。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/莫名","",293,0
419,2,1,2,0,0,"/joy","","/高興 指令
/joy
做出高興的動作。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/高興","",293,0
420,2,1,2,0,0,"/kneel","","/下跪 指令
/kneel
做出下跪的動作。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/下跪","",293,0
