key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
22317,"影之披風",False,405,3,0,8,24,4564,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,100,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
22318,"束縛之鎖",False,405,3,0,8,24,3225,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22319,"影鏈爆",False,405,3,0,0,0,4917,1875,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
22320,"本影球",False,405,3,0,8,24,3224,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22321,"本影球",False,405,3,0,8,24,3225,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22322,"影火焰",False,405,3,0,0,0,4575,1875,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,6,0,True,2,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,True,False,False,False,True,0,False,False,False,False,0
22323,"影烈火",False,405,3,0,0,0,4578,1875,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,6,0,True,2,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,True,False,False,False,True,0,False,False,False,False,0
22324,"虛無之門",False,405,3,0,8,24,3225,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,40,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22325,"虛無悸動",False,405,3,0,8,0,4895,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,40,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,True,True,False,False,True,0,False,False,False,False,0
22326,"影之噴發",False,405,3,0,8,24,3224,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
22327,"影之噴發",False,405,3,0,8,24,3225,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
22328,"影之噴發",False,405,3,0,8,0,7907,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,30,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,1,0,False,False,False,False,True,True,False,False,True,0,False,False,False,False,0
22329,"影武者",False,405,3,0,8,24,3224,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
22330,"雙重詠唱",False,405,3,0,8,24,3225,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,80,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22331,"凋零閃擊",False,405,3,0,8,0,3739,3740,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,80,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,True,True,False,False,True,0,False,False,False,False,0
22332,"凋零爆發",False,405,3,0,8,0,7506,5996,0,-1,0,0,False,100,False,True,False,True,False,False,False,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,80,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,True,True,False,False,True,0,False,False,False,False,0
22333,"凋零爆發",False,405,3,0,0,0,7506,5996,0,-1,0,0,False,100,False,True,False,True,False,False,False,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,True,True,False,False,True,0,False,False,False,False,0
22334,"深影新星",False,405,3,0,8,24,3224,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
22335,"深影新星",False,405,3,0,8,24,3225,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
22336,"深影新星",False,405,3,0,8,0,7908,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,55,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,True,True,False,False,True,0,False,False,False,False,0
22337,"毀滅之弧",False,405,3,0,8,24,3224,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,100,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
22338,"毀滅之弧",False,405,3,0,0,0,7908,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,True,True,False,False,True,0,False,False,False,False,0
22339,"痛苦鉤刺",False,405,3,0,10,177,3232,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
22340,"合為一體",False,405,4,0,8,24,2786,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,10,0,False,0,0,0,0,0,False,20,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22341,"核心燃燒",False,405,4,0,8,24,2578,5996,0,-1,0,0,False,25,False,False,False,True,False,False,False,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
22342,"超再生",False,405,4,0,8,24,1225,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,90,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
22343,"デスサイズ",False,405,1,0,0,0,3209,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,0,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22344,"失傳探景",False,64733,4,0,0,0,6693,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,True,2,15,0,False,20,1,111,0,0,True,0,0,15,81,0,0,0,0,0,2,0,0,169,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
22345,"失傳獻祭",False,64734,2,0,70,10,6676,1875,0,-1,0,0,False,30,False,True,True,False,True,False,False,False,False,1,True,False,1,0,0,False,20,1,46,1743,0,True,30,0,25,58,0,0,5,7,0,2,0,0,169,1,True,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
22346,"勝負師的仙藥",False,64727,5,0,81,0,6699,1875,0,0,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,111,0,0,True,0,0,0,0,0,0,0,0,0,2,0,0,163,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
22347,"賢者的仙藥",False,64728,5,0,81,0,6699,1875,0,0,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,111,0,0,True,0,0,0,0,0,0,0,0,0,2,0,0,175,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
22348,"劍豪的仙藥",False,64729,5,0,81,0,6699,1875,0,0,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,111,0,0,True,0,0,0,0,0,0,0,0,0,2,0,0,176,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
22349,"弓聖的仙藥",False,64730,5,0,81,0,6699,1875,0,0,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,111,0,0,True,0,0,0,0,0,0,0,0,0,2,0,0,171,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
22350,"豪傑的仙藥",False,64731,5,0,81,0,6699,1875,0,0,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,111,0,0,True,0,0,0,0,0,0,0,0,0,2,0,0,166,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
22351,"聖人的仙藥",False,64732,5,0,81,0,6699,1875,0,0,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,111,0,0,True,0,0,0,0,0,0,0,0,0,2,0,0,165,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
22352,"失傳耀星",False,64735,2,1,0,0,6694,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,2,10,0,True,3,90,0,0,0,True,0,0,50,58,0,0,5,7,0,1,0,0,175,1,True,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
22353,"失傳破甲",False,64736,4,0,0,0,6695,1875,0,-1,1,0,False,20,False,False,False,True,False,False,False,False,False,0,True,True,2,10,0,True,20,1,0,0,0,True,0,0,600,81,0,0,-1,7,0,1,0,0,176,2,False,True,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
22354,"失傳熾天強襲",False,64737,4,0,0,0,6696,1875,0,-1,1,0,False,20,False,False,False,True,False,False,False,False,False,0,True,True,2,10,0,True,3,50,0,0,0,True,0,0,600,81,0,0,5,7,0,1,0,0,165,2,False,True,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
22355,"失傳乙太之盾",False,64738,4,0,0,0,6697,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,2,15,0,False,20,1,0,0,0,True,0,0,600,81,0,0,0,0,0,2,0,0,166,1,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
22356,"失傳速度之星",False,64739,4,0,0,0,6698,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,2,15,0,False,20,1,0,0,0,True,0,0,900,81,0,0,0,0,0,2,0,0,171,1,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
22357,"野性嚎叫",False,405,4,0,8,22,3225,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,50,0,True,0,0,0,0,0,False,50,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22358,"獸性衝擊",False,405,4,0,8,24,3222,5996,0,-1,8,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,8,0,4,True,0,0,0,0,0,False,40,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,2,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22359,"狩獵者之爪",False,405,4,0,8,24,3215,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,85,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,1,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22360,"",False,405,4,0,0,0,3205,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
22361,"岩漿吐息",False,405,4,0,8,22,1222,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,4,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
22362,"岩漿吐息",False,405,4,0,8,0,3236,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,60,0,True,0,0,0,0,0,False,3,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,True,True,0,False,False,False,False,0
22363,"引發崩塌",False,405,4,0,0,0,3516,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
22364,"落石",False,405,4,0,0,0,7448,5996,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,4,0,True,0,0,0,0,0,False,30,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,181,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
22365,"撕裂利爪",False,405,4,0,10,0,3506,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,10,0,True,0,0,0,0,0,False,40,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22366,"尾部碎擊",False,405,4,0,13,0,2925,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,12,0,True,0,0,0,0,0,False,40,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22367,"迴旋尾",False,405,4,0,13,24,3224,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,10,0,True,0,0,0,0,0,False,40,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,1,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22368,"左側衝擊狂潮",False,405,4,0,8,24,3232,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,20,0,True,0,0,0,0,0,False,30,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,107,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22369,"右側衝擊狂潮",False,405,4,0,8,24,3231,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,20,0,True,0,0,0,0,0,False,30,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,107,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22370,"左側衝擊狂潮",False,405,4,0,8,24,3232,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,20,0,True,0,0,0,0,0,False,10,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,107,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22371,"右側衝擊狂潮",False,405,4,0,8,24,3231,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,20,0,True,0,0,0,0,0,False,10,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,107,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22372,"熾熱衝鋒",False,405,4,0,14,24,3226,5996,0,-1,8,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,8,0,8,True,0,0,0,0,0,False,30,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,True,True,0,False,False,False,False,0
22373,"岩漿吐息",False,405,4,0,8,24,3236,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,60,0,True,0,0,0,0,0,False,50,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,4,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22374,"灼熱吐息",False,405,4,0,8,24,3510,5996,0,-1,0,0,False,6,True,False,False,False,False,False,False,False,False,0,False,False,13,10,0,True,0,0,0,0,0,False,40,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22375,"野性嚎叫",False,405,4,0,8,22,3225,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22376,"獸性衝擊",False,405,4,0,8,24,3222,5996,0,-1,8,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,8,0,4,True,0,0,0,0,0,False,30,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,2,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22377,"狩獵者之爪",False,405,4,0,8,24,3215,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,85,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,1,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22378,"",False,405,4,0,0,0,3205,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
22379,"岩漿吐息",False,405,4,0,8,22,1222,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
22380,"岩漿吐息",False,405,4,0,8,0,3236,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,60,0,True,0,0,0,0,0,False,3,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,True,True,0,False,False,False,False,0
22381,"引發崩塌",False,405,4,0,8,24,3516,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
22382,"落石",False,405,4,0,0,0,7448,5996,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,4,0,True,0,0,0,0,0,False,30,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,181,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
22383,"左側衝擊狂潮",False,405,4,0,8,24,3232,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,20,0,True,0,0,0,0,0,False,30,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,107,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22384,"右側衝擊狂潮",False,405,4,0,8,24,3231,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,20,0,True,0,0,0,0,0,False,30,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,107,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22385,"左側衝擊狂潮",False,405,4,0,8,24,3232,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,20,0,True,0,0,0,0,0,False,10,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,107,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22386,"右側衝擊狂潮",False,405,4,0,8,24,3231,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,20,0,True,0,0,0,0,0,False,10,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,107,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22387,"熾熱衝鋒",False,405,4,0,14,24,3226,5996,0,-1,8,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,8,0,8,True,0,0,0,0,0,False,30,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,True,True,0,False,False,False,False,0
22388,"岩漿吐息",False,405,4,0,8,24,3236,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,60,0,True,0,0,0,0,0,False,50,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,4,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22389,"灼熱吐息",False,405,4,0,8,24,3510,5996,0,-1,0,0,False,6,True,False,False,False,False,False,False,False,False,0,False,False,13,10,0,True,0,0,0,0,0,False,40,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22390,"火涎",False,405,4,0,71,24,1222,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,80,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
22391,"火涎",False,405,4,0,0,0,3508,3509,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,4,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
22392,"癲狂突襲",False,405,4,0,8,24,3235,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22393,"",False,405,4,0,0,0,7582,1875,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,False,0
22394,"太陽之怒",False,405,4,0,10,138,3216,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,120,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
22395,"太陽之怒",False,405,4,0,10,0,3216,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
22396,"",False,405,4,0,0,0,3229,1875,0,-1,8,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
22397,"設置陷阱",False,405,4,0,8,24,3212,3252,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22398,"",False,405,4,0,0,0,4399,4400,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
22399,"必殺一擊",False,405,4,0,8,138,3231,3261,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,12,44,48,True,0,0,0,0,0,False,200,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,2,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22400,"陷阱狂歡",False,405,4,0,8,24,3212,3252,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
22401,"火攻",False,405,4,0,0,24,1222,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,130,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
22402,"火攻",False,405,4,0,0,0,7810,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,50,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0
22403,"水攻",False,405,4,0,0,24,1222,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,100,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
22404,"水攻",False,405,4,0,0,0,6395,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,50,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,6,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0
22405,"小人詛咒",False,405,4,0,0,24,1222,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,130,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
22406,"小人詛咒",False,405,4,0,0,0,1222,5996,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0
22407,"",False,405,4,0,0,0,1222,5996,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
