key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
384,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"要交換嗎？","","","","謝謝","","去拿牛奶吧",""
385,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"啊，好疼——
我在整理掠奪品的時候被怪物襲擊了……
<If(PlayerParameter(4))>大姐<Else/>大哥</If>你看起來很厲害啊，能幫我消滅它們嗎？","要消滅怪物嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","太好了，謝謝你啊<If(PlayerParameter(4))>大姐<Else/>大哥</If>！
消滅怪物是強者的證明與榮譽！
那就拜託你了！","","這樣啊……
我還以為如果是<If(PlayerParameter(4))>大姐<Else/>大哥</If>你的話肯定會接受呢，
看來是我太沒有看人的眼光了……",""
386,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"呼……呼……呼……救命……
我被狼人族落魄武士襲擊，好不容易逃了出來。
那群人根本不管你是不是同族！","我還沒有把他們甩開，不能就這樣逃回村子。
所以我想在這裡做個了斷，能請你幫我一下嗎？
當然我也會應戰的！","要幫忙嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","你有這麼強大的力量，
卻不肯伸張正義嗎？！
難道你跟落魄武士一樣，心都變黑了嗎……",""
387,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"……","對方似乎想將騙子趕出去。要幫忙嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","……",""
388,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"比起騙人，被騙的那個才是有問題的！
如果你想找碴的話，
小心我連你一起收拾！","","","","","","",""
389,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"我的寶物被紅甲族搶走了！
我想來奪回寶物，可是他們人太多了，我對付不了。
如果你對自己的身手有信心的話，能幫我奪回來嗎？","要幫忙奪回物品嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","真的嗎？
被搶走的寶物要嘛在紅甲族人的身上，
要嘛就在他們的營地裡！","","這樣啊……真遺憾……
我好難過啊……",""
390,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你把被搶走的寶物奪回來了嗎？","","","","哇，就是這個就是這個！
寶物應該不止這些，
如果你再找到了其他的，就也交給我吧！","","你還要再幫我多收集一些嗎？
那就拜託你了！",""
391,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"被搶走的寶物要嘛在紅甲族身上，
要嘛就在他們的營地裡！","","","","","","",""
392,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你把被搶走的寶物奪回來了嗎？","","","","奪回這麼多就夠了！
謝謝你特意花時間幫我！
我得回碧玉水去啦！","","我得回碧玉水去啦！
如果你身上還有被搶走的寶物，
就快點交給我吧。",""
393,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"我得回碧玉水去啦！
如果你身上還有被搶走的寶物，
就快點交給我吧。","","","","","","",""
394,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"我想讓羊群喝點水，
卻被一群強壯的男人強拉到了這裡來……
請你救救我吧！","要幫助模兒族牧羊人嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","嗚、嗚哇……他們回來了！
如果被他們綁走，我也會變成布都嘎族人的！
救、救命啊！","","怎麼能這樣……
你忍心眼睜睜看著我被他們綁走，
變成布都嘎族的人嗎？！",""
395,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"原阿拉米格王室書記官——安塞羅特在此記錄。
我背著嚴禁人們從事宗教活動的帝國軍，
好不容易來到了這裡。","為的就是親眼確認
這座埋葬著歷代王族的莊嚴靈廟——“列王之歌”，
但沒想到這裡居然荒蕪成了這副模樣！","","","","","",""
396,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"或許是因為不再有人前來進行鎮魂儀式，這裡到處都是死靈。
它們大概是對不來祭奠的阿拉米格人民懷恨在心，
比平時更加狂暴。","我試圖安撫暴動的靈魂，但卻失敗了。
雖然很不甘心，但我現在只能藏身於此，
等待它們自己平靜下來。","","","","","",""
397,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"不過我的潛伏並不成功，
我還是被死靈發現了，並且遭到了襲擊，身受重傷。
但我在意的並不是自己的傷勢！","而是那個死靈身上穿的衣服！
那不是曼弗瑞德王的東西嗎？！","有沒有人能淨化強健王的靈魂啊……
這是我唯一的願望了……","","","","",""
398,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"呼、呼、呼……這、這位旅行者……
有一群可怕的壞人正在追我……
能請你救救我嗎？","要救助少女嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","太感謝了！","","難道我就要到此為止了嗎……
不過我不會勉強你的……
請你自己逃吧。",""
399,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"啊，旅行者！
你來得正是時候！","快去幫我教訓那些貪吃的鯰魚精！
他們把我貴重的供品全搶走了！","要幫助少女嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","你真是太可靠了！
那就請你從鯰魚精那裡奪回被搶走的供品，
然後把東西拿到我這裡來！","","太不講理了……
啊不，說起來錯都在我，是我太軟弱了，
供品被搶走了卻無法反擊……",""
400,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"你把被搶走的供品奪回來了嗎？
應該在那些貪吃鯰魚精的身上……
拜託你了！","","","","","","",""
401,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"啊，你幫我把被搶走的供品奪回來了是嗎！
那就快點交給我吧！","","","","真是太感謝了！
不過供品還不夠……
如果你奪回了更多的供品，還請拿到我這裡來！","","我好像聞到了一股很香的氣味，
是我的錯覺嗎……",""
402,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"雖然已經奪回來很多了，
但要是你還發現了更多的供品，
請繼續拿到我這裡來！","","","","","","",""
403,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"啊，你幫我把被搶走的供品奪回來了是嗎！
那就快點交給我吧！","","","","太感謝了！
能奪回這麼多就足夠了！
謝謝你的努力！","","那些鯰魚精真是太該死了……
居然一下子把那麼多供品全搶走了，
真是貪婪得可怕啊……",""
404,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"別再過來了……
我……我……","要介入嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","快點離開！
我已經控制不住妖氣了……
快離我遠一點！",""
405,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"哎呀，居然在這種地方遇到旅行者，真是少見呢。
你也要去參拜狐仙大人的祠堂嗎？","自從帝國軍來了之後，就開始嚴禁人們參拜祠堂，
事到如今，會到這裡來的就只有我這個老太婆了……
所以這裡現在才荒涼成這副樣子。","幾百年前，當時的國王陛下在山裡救下了一位狐仙大人，
並為狐仙大人搭建了這座祠堂。
從那之後，狐仙大人一直都保護著我們延夏。","","","","",""
406,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"謝、謝、謝謝你！
但是，布都嘎族應該不會輕易善罷甘休的！","所以拜託了，
請把我送到模兒衣樓的附近！
我說什麼都不要變成布都嘎族的人！","要將對方護送到模兒衣樓嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","怎麼能這樣……
你要眼睜睜看著我被他們綁走，
變成布都嘎族的人嗎？！",""
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"嘿嘿！
你往哪看呢！","","","","","","",""
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"上啊！
給我拿出幹勁來！","","","","","","",""
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"全力進攻！","","","","","","",""
410,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"這一帶對當地的居民來說是非常好的漁場，
但有時飛鯊會乘著強烈的海風逆流而上。
一旦這樣漁場就會被糟蹋，真讓人頭疼……","","","","","","",""
411,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"那、那是哪有食物就出現在哪、
並且把所有東西都吃光的盜糧賊！
有那種東西，根本就無法好好捕魚啊！","","","","","","",""
412,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"我聽我去世的奶奶說過！
大得可怕，還會襲擊人類的蓑火……
我記得名字好像是“釣瓶火”！","","","","","","",""
413,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"剛才救出來的獵人好像是格洛族的人。
據說他們把馬看得極為神聖，還會與愛馬結婚。
可是她卻是自己一個人……想必伴侶已經被長毛象們……","","","","","","",""
414,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"剛才被長毛象襲擊的那個格洛族的獵人，
現在已經睡著了……","","","","","","",""
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"怎麼樣，這匹馬很漂亮吧？
就算那個格洛族獵人想要和它結成伴侶，
我也絕對不會把它讓出去的！","","","","","","",""
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"羊群的樣子好奇怪……
好像很不安似的……","","","","","","",""
417,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"我們答塔克族是在草原上遊牧生活的。
因為總是在旅途中，所以其他部族的人
誇張地稱我們為在馬上睡覺的部族。","","","","","","",""
418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"雖說我們支起帳篷搭建了一個暫居地，
但在這太陽神草原上還是不能大意。","危險的野獸不僅會襲擊牲畜，
甚至連我們都有可能成為它們的獵物。","","","","","",""
419,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"你是異國來的旅行者嗎？
我們答塔克族也是以旅行為生的，
在這裡見到你也算我們有緣……交個朋友吧！","","","","","","",""
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"我雖然不喜歡戰鬥，
但為了保護可愛的牲畜們，
我也會拿起槍的！","","","","","","",""
421,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"哎呀，歡迎你旅行者。
在大草原上可是很難見到旅行者的，
我真是太開心了！","我接下來要開始給羊擠奶，
如果你願意的話，要不要也來試試？
很好玩的哦！","要幫忙擠奶嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","如果擠出了新鮮的羊奶，
就交給我吧！","","難不成……你討厭羊？
它們明明這麼可愛……",""
422,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"如果擠出了新鮮的羊奶，
就交給我吧！","","","","謝謝你，你還挺熟練的嘛！
怎麼樣，這羊奶看起來很美味吧？
既可以直接喝，也可以用來釀酒和做乳酪哦！","","看到新鮮的羊奶，不由得就想喝了？
不過我要用它們來釀酒和做乳酪，
所以希望你能交給我……",""
423,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"如果擠出了新鮮的羊奶，
就交給我吧！","","","","謝謝你，你還挺熟練的嘛！
有這麼多就足夠釀酒了。
要是還能擠出做乳酪的量就最好不過了！","","看到新鮮的羊奶，不由得就想喝了？
不過我要用它們來做乳酪，
所以希望你能交給我……",""
424,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"擠出新鮮的羊奶了嗎？
要溫柔地接近答塔克族的羊，
然後再試著把奶擠出來！","","","","","","",""
425,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"擠出新鮮的羊奶了嗎？
要溫柔地接近答塔克族的羊，
然後再試著把奶擠出來！","","","","","","",""
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"得準備好鹽和香料才行……
等阿那巴把犏牛肉打回來，
就輪到我將它們做成蒸肉了。","","","","","","",""
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"阿那巴哥哥發現了犏牛群，
於是就出去打獵了，不會出事吧？","","","","","","",""
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"我得趁現在把弓弦換了……
備用的筋腱放哪去了？","","","","","","",""
429,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"這匹馬肯定是有主人的。
它一點都不怕人，而且身上還有裝過馬具的痕跡。
它的主人現在肯定很擔心它吧……","","","","","","",""
430,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"我們現在正交替著站崗，
要是旅行者閣下也能幫忙的話就太感謝了……","","","","","","",""
431,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"那些長得很像長毛象的獸人叫象魔族。
他們沒有任何理由地憎恨著敖龍族，
襲擊敖龍族也不是為了捕食，只是單純地為了殺戮。","","","","","","",""
432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"格洛族不是會與馬結婚嗎？但和馬終究生不出小孩。
所以他們生孩子的時候據說是用抽籤來決定跟誰生……
不知道格兒孛斯是不是已經抽過了……","","","","","","",""
433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"阿那巴哥哥好像很喜歡格兒孛斯……
呵呵，他真是太容易被人看穿了！","","","","","","",""
434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"振作點！我已經治療過你的傷了！","","","","","","",""
435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"該死的象魔族……
我們究竟做過什麼對不起你們的事啊！","","","","","","",""
436,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"嗚……來打水的同胞被野獸襲擊了……
我很想救人，但卻沒那個能力……","我知道說這種話很丟臉，
但還是想問問你願不願意幫助我？
我不能放任它們不管！","要幫忙嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","這樣啊……
那我只能一個人去和它們拼命了！",""
437,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"為了準備菜餚，運來了很多魚。
不過，魚的味道吸引了很多利螯陸蟹……","如果魚都被吃掉，生意可就無法做了。
拜託了，請幫忙討伐那些魔物吧！","幫忙魔物討伐嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","謝謝！
拜託你了！","","怎麼會這樣？！
我可是花了很多錢才得到這些魚的！",""
438,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"哎，生意興隆是好事。
可是，弄得這麼髒，實在有傷風景。
格格魯玖先生也會傷心的。","不好意思……可不可以拜託你
清理垃圾呢？","要幫助清理垃圾嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","太好了！
好像還有很多蜂鳥在吃那些垃圾。
如果看到的話，就全力驅趕吧。","","這樣啊，很遺憾……
哎，這麼多垃圾，該怎麼辦……",""
439,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"清理好“紅蓮祭的垃圾”了嗎？","","","","謝謝！
如果還有的話，就拿過來吧。","","你要把它拿回去？
倒也可以……",""
440,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"這麼好的景觀，
是個人就會想著好好保護的，對吧？","","","","","","",""
441,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"哦哦，又收集了很多垃圾了啊！","","","","多謝！
這裡的景觀又恢復先前的美麗了。","","你要把它拿回去？
倒也可以……",""
442,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"呼，景觀終於恢復了很多。
可是，說不定還殘留了一些垃圾……
如果看到的話，就麻煩你收集來吧。","","","","","","",""
443,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"雖然成功讓怪力獨眼狂人開始搗年糕了……
但卻來了一群飛在空中的貓，
弄得會場好混亂啊！","能否請你想辦法靠近降神祭的臼，
然後將剛做好的降神糕回收？","要幫忙嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","這、這樣啊……這也沒辦法，
跟飛貓戰鬥確實很費力……
人之常情，老子能理解……",""
